Kelime,Türkçe Anlamı,Tür,Seviye,Eş Anlamlılar,Örnek Cümle (İngilizce),Örnek Cümle (Türkçe)
strength,"güç, kuvvet, sertlik",isim,B2,,God is our strength.,Allah bizim gücümüzdür.
stress,"stres, tonlamak, baskı yapmak",isim,B1,,I'm always under stress.,Her zaman stres altındayım.
string,"sicim, dizi, strung - strung",isim,B1,,This string is strong.,Bu ip güçlü.
stud,"azgın erkek, damızlık at, iri başlı çivi",isim,B1,,The study highlighted the profound impact of stud.,Çalışma azgın erkek kavramının derin etkisini vurguladı.
students,öğrenciler,isim,B2,,We're all students.,Biz hepimiz öğrenciyiz.
studies,"araştırmalar, dersler, çalışmalar",isim,B2,,He studies very hard.,O çok fazla çalışır.
stuff,"şey, tıkınmak, tıkmak",isim,B1,,That's my stuff.,Bu benim eşyam.
style,"biçim, tarz, biçem",isim,B1,,It's my style.,Bu benim tarzım.
subject,"ders, özne, konu",isim,B2,,Stick to the subject.,Konuya sadık kal.
substance,"cisim, madde, önem",isim,B2,,Carbon monoxide is a poisonous substance formed by the incomplete combustion of carbon compounds.,Karbon monoksit karbon bileşiklerinin tam yanmamasından oluşan zehirli bir maddedir.
substances,"tehlikeli atıklar, zehirli nesneler, tehlikeli maddeler",isim,C1,,Did Tom take banned substances?,Tom yasaklanmış maddeleri alıyor muydu?
success,"muvaffakiyet, başarı, başarılmış iş",isim,B2,,I wish you success.,Sana başarılar diliyorum.
sufferer,"acı çeken kimse, hastası olan kimse, çeken kimse",isim,B2,,Relief has been sent to the flood sufferers.,Sellerden etkilenenlere yardım gönderildi.
suggesting,"gösteren, farzedelim ki, öne süren",isim,C1,,What's Tom suggesting?,Tom ne öneriyor?
suggestion,"telkin, öneri, telkin etme",isim,C1,,I have a suggestion.,Benim bir önerim var.
suicide,"intihar, intihar eden kimse, kendini öldürme",isim,B2,,Suicide isn't painful.,Özkıyım acısızdır.
suitability,"uygunluk, uygun olma, liyakat",isim,C1,,The study highlighted the profound impact of suitability.,Çalışma uygunluk kavramının derin etkisini vurguladı.
sum,"toplam, tutar, toplamak",isim,B1,,Please sum up your idea.,Lütfen fikrini toparla.
summer,"yaz, yazı geçirmek, hayatın baharı",isim,B1,,Is it summer yet?,Yaz geldi mi?
sunflower,"ayçiçeği, gündöndü, günçiçeği",isim,B2,,It's a sunflower.,Bu bir ayçiçeği.
superior,"amir, üst, üstün",isim,B2,,Tom is your superior.,Tom senin amirin.
supervision,"teftiş, nezaret, denetim",isim,C1,,Tom needs some adult supervision.,Tom'un biraz yetişkin gözetimine ihtiyacı var.
supplement,"ek, tamamlamak, eklemek",isim,C1,,You had better supplement your diet with vitamins.,Diyetini vitaminlerle tamamlasan iyi olur.
supplements,"ücret ve maaşlara ek ödemeler, yan ödemeler, beslenme ve diyet destekleri",isim,C1,,The study highlighted the profound impact of supplements.,Çalışma ücret ve maaşlara ek ödemeler kavramının derin etkisini vurguladı.
supplying,"donatım, tedarik, sağlama",isim,B2,,They were accused of supplying arms to terrorists.,Onlar teröristlere silah sağlamakla suçlandılar.
surgery,"ameliyat, ameliyathane, cerrahlık",isim,B2,,Do I need surgery?,Ameliyata ihtiyacım var mı?
surrender,"vazgeçmek, teslim olmak, boyun eğmek",isim,B2,,We won't surrender.,Biz teslim olmayacağız.
survivor,"hayatta kalan, sağ kalan, sağ kalan kimse",isim,B2,,I'm a survivor.,Ben bir felaketzedeyim.
suspense,"tereddüt, erteleme, kesilme",isim,B2,,Don't keep me in suspense.,Beni merakta bırakma.
swap,"değiş tokuş, takas, değiş tokuş yapmak",isim,B1,,Do you want to swap jobs?,İşleri değiştirmek ister misiniz?
swimming,"yüzme, yüzücülük, yüzme sporu",isim,B2,,I'll go swimming.,Ben yüzmeye gideceğim.
switch,"değiştirmek, değişme, anahtar",isim,B1,,The switch is on.,Anahtar açık.
symptom,"belirti, alamet, emare",isim,B2,,Do you have this symptom often?,Sık sık bu belirtilerin olur mu?
system,"sistem, şebeke, kaide",isim,B1,,It's our system.,Bu bizim sistemimiz.
tail,"kuyruk, kuyruk yapmak, peşine takılmak",isim,B1,,A cow has a long tail.,Bir ineğin uzun bir kuyruğu vardır.
tain,"kalay yaldızı, staniyol, ayna sırı",isim,B1,,The study highlighted the profound impact of tain.,Çalışma kalay yaldızı kavramının derin etkisini vurguladı.
talent,"kabiliyet, hüner, yetenek",isim,B1,,I admire his talent.,Ben onun yeteneğine hayranım.
tank,"tank, depoya koymak, tank gibi  hareket etmek",isim,B1,,Fill up the tank.,Depoyu doldurun.
target,"hedef, amaç, gaye",isim,B1,,I hit the target.,Hedefi vurdum.
task,"görev, vazife, ödev",isim,B1,,It's a huge task.,Bu büyük bir görev.
tasks,"görevler, ödev",isim,B1,,Leave the hard tasks to me.,Zor işleri bana bırak.
taste,"tatmak, tat, lezzet",isim,B1,,Let me taste it.,Onun tadına bakayım.
tastes,"lezzetler, zevkler",isim,B1,,It tastes very good.,Çok iyi tadı var.
team,"takım, ekip, takım halinde yapmak",isim,B1,,We're a team.,Biz bir takımız.
technique,"teknik, uygulayım, fen",isim,B2,,It's all about technique.,Teknik meselesi.
techniques,"taktikler, prosedürler, yöntemler",isim,C1,,Tom tried a few different techniques.,Tom birkaç farklı yöntem denedi.
technologies,teknolojiler,isim,C1,,The study highlighted the profound impact of technologies.,Çalışma teknolojiler kavramının derin etkisini vurguladı.
technology,"teknoloji, uygulayımbilim, mühendislik bilgisi",isim,C1,,Tom is a technology addict.,Tom bir teknoloji bağımlısı.
teen,"genç, incinme, delikanlı",isim,B1,,She knew the teen.,O gençleri biliyordu.
teenager,"on üç ile on dokuz yaşlar arasındaki kimse, delikanlı, yeniyetme",isim,B2,,Tom is a teenager.,Tom bir delikanlı.
teenagers,ergenler,isim,B2,,Love is for teenagers.,"Aşk, gençler içindir."
teeth,"diş çıkarmak, dişler, en şiddetli noktası",isim,B1,,He had few teeth.,Onun az sayıda dişi vardı.
temperature,"sıcaklık, ısı derecesi, ısı",isim,C1,,I have a temperature.,Ateşim var.
temperatures,"düşük sıcaklıklar, tüm dünyadaki en uç ortam sıcaklıkları, hafifçe yükselen sıcaklıklar",isim,C1,,Milder temperatures are expected next week.,Gelecek hafta daha hafif sıcaklıklar bekleniyor.
tendency,"eğilim, meyletme, çalma",isim,B2,,Tom has a tendency to ramble.,Tom'un boş boş gezme eğilimi var.
tension,"tansiyon, gerginlik, gerilim",isim,B2,,Can you feel the tension?,Gerilimi hissedebiliyor musun?
tensions,gerginlikler,isim,B2,,Racial tensions remained high.,Irkçı gerilimler yüksek kaldı.
term,"isimlendirmek, terim, dönem",isim,B1,,Tom served one term.,Tom bir dönem hizmet etti.
terms,"ara, ücret, fiyat",isim,B1,,What're the terms?,Şartlar nedir?
territory,"yöre, arazi, tarla",isim,B2,,Tom knows the territory.,Tom araziyi bilir.
tests,sınav,isim,B1,,I failed the tests.,Ben testlerde başarısız oldum.
the,"belirli durumlarda isimden önce kullanılır, belli bir objeyi/kişiyi/yeri nitelemek için kullanılır",isim,B1,,I'm the CEO.,Ben CEO'yum.
theater,"tiyatro, meydan, sinema salonu",isim,B2,,Tom owns a theater.,Tom bir tiyatro sahibidir.
theft,"hırsızlık, aşırma, arakçılık",isim,B1,,He is guilty of theft.,"O, hırsızlıktan suçludur."
their,onların,isim,B1,,It's their job.,Bu onların işi.
theories,"nazariyat, teoriler",isim,B2,,I have a few theories.,Benim birkaç teorim var.
theory,"teori, kuram, nazariye",isim,B1,,I have a theory.,Benim bir teorim var.
therapies,"tedaviler, terapiler",isim,B2,,The study highlighted the profound impact of therapies.,Çalışma tedaviler kavramının derin etkisini vurguladı.
therapist,"terapist, sağaltımcı, doktor",isim,B2,,I'm a therapist.,Ben bir terapistim.
therapy,"iyileştirme, tedavi, sağaltım",isim,B2,treatment,Tom is in therapy.,Tom terapide.
thief,"hırsız, çalınma, hırsızlık",isim,B1,,He is a thief.,O bir hırsızdır.
thing,"şey, nesne, olay",isim,B1,,Do your own thing.,Kendi işini yap.
things,"eşya, gidişat, giysiler",isim,B1,,I have my things.,Benim işlerim var.
thinking,"düşünme, düşünen, düşünüş",isim,B2,,I wasn't thinking.,Düşünmüyordum.
this,"bu, bir serinin veya çiftin genellikle ilk üyesi, yakın geçmişe/geleceğe ait",isim,B1,,I'll do this.,Bunu yapacağım.
those,"onlar, şunlar",isim,B1,,Are those Tom's?,Şunlar Tom'un mu?
thrill,"heyecan, heyecanlandırmak, etkilemek",isim,B1,,They do it just for the thrill of it.,Onlar onu sadece onun büyük heyecanı için yapıyor.
thrust,"thrust - thrust, saldırmak, dayamak",isim,B1,,He thrust me aside.,Beni bir kenara itti.
thunder,"gök gürültüsü, gök gürlemesi, gümbürdemek",isim,B2,,You stole my thunder.,Havamı bozdun.
timber,"kalas, kereste, payanda vurmak",isim,B1,,The study highlighted the profound impact of timber.,Çalışma kalas kavramının derin etkisini vurguladı.
timbers,"uç kısımları geçme yapacak şekilde birleştirmek, kuş uçmaz kervan geçmez taşrada/kırsalda olan yer, geminin yan tarafındaki en yüksek kaburgalar",isim,B2,,The study highlighted the profound impact of timbers.,Çalışma uç kısımları geçme yapacak şekilde birleştirmek kavramının derin etkisini vurguladı.
tire,"yorulmak, yormak, tekerlek",isim,B1,"exhaust, fatigue, wear out",My tire's flat.,Benim lastik patlak.
together,"birlikte, beraber, kuyruk",isim,B2,,Let's go together.,Birlikte gidelim.
tomb,"mezar, türbe, gömmek",isim,B1,,I wonder who's buried in that tomb.,O mezarda kimin gömülü olduğunu merak ediyorum.
tone,"ton, yumuşatmak, uyuşmak",isim,B1,,I'm tone-deaf.,Müzik kulağım yok.
tool,"araç, alet, arabada gitmek",isim,B1,,Get my tool box.,Benim takım sandığını getir.
tooth,"diş, dişle kaplamak, pütürlü yapmak",isim,B1,,This tooth is loose.,Bu diş gevşek.
top,"tepe, baş, üst",isim,B1,,It's top-notch.,10 numara 5 yıldız.
touch,"ellemek, dokunmak, değmek",isim,B1,,Can I touch it?,Ona dokunabilir miyim?
towns,"kasabalar, ilçeler",isim,B1,,I like small towns.,Küçük kasabaları severim.
trace,"iz sürmek, izini sürmek, izlemek",isim,B1,,There was no trace of him.,Ondan hiçbir iz yoktu.
track,"izlemek, iz, yol",isim,B1,,We're on track now.,Biz şimdi yoldayız.
trainer,"eğitimci, eğitici, antrenör",isim,B2,,I'm a dog trainer.,Ben bir köpek eğitmeniyim.
training,"eğitim, alıştırma, idman",isim,B2,,I'm in training.,Eğitimdeyim.
transfer,"nakletmek, aktarmak, devretmek",isim,B2,,Do I need to transfer?,Benim transfer etmem gerekiyor mu?
transformation,"dönüşüm, dönüştürme, inkılap",isim,C1,,The transformation had begun.,Dönüşüm başlamıştı.
transparency,"şeffaflık, saydamlık, diyapozitif",isim,C1,,We believe in transparency.,Şeffaflığa inanıyoruz.
transport,"taşımak, nakletmek, nakil",isim,B2,,The box was crushed during transport and the contents flew out.,Taşıma sırasında kutu ezildi ve içindekiler dışarı uçtu.
transportation,"taşıma, nakliye, ulaştırma",isim,C1,,Do they have transportation?,Onların ulaşımı var mı?
treatment,"muamele, tedavi, değerlendirme",isim,B2,"medication, cure, therapy, remedy",He's under treatment.,O tedavi oluyor.
treatments,"yeni tedaviler, iklimsel özel vasıtalar ve tıbbi tedavi konularında karşılıklı yardıma dair avrupa sözleşmesi, alüminyum alaşımlarının anodik işlemleri",isim,C1,,How much will all the treatments cost?,Tüm tedaviler ne kadara mal olacak?
trekking,"yolculuk etme, yürüyüş, doğa yürüyüşü",isim,B2,,The study highlighted the profound impact of trekking.,Çalışma yolculuk etme kavramının derin etkisini vurguladı.
trend,"eğilim göstermek, meyletmek, eğimli olmak",isim,B1,,That's the trend.,Trend bu.
trends,"eğilimler, trendler",isim,B1,,Will those trends continue?,O eğilimler devam edecek mi?
trick,"oyuna getirmek, oyun etmek, kandırmak",isim,B1,,It's a trick.,Bu bir hile.
tricks,"çeşitli ufak tefek eşyalar, şahsi eşyalar, pılı pırtı",isim,B1,,Don't try any tricks.,Herhangi bir hile yapma.
trigger,"tetiklemek, tetik, tetiği çekip ateşlemek",isim,B2,,I pulled the trigger.,Tetiği çektim.
trouble,"sorun, dert, zahmet",isim,B2,,I'm in trouble.,Başım belada.
troubles,"beliyyat, sorunlar",isim,B2,,He has many troubles.,Onun pek çok sorunu var.
truck,"kamyon, takas etmek, trampa etmek",isim,B1,,I have a truck.,Bir kamyonum var.
trucks,"kamyonet, canavar kamyonlar, beton karıştırıcı",isim,B1,,A lot of people around here drive trucks.,Buralarda birçok insan kamyon sürer.
trunk,"gövde, kutuya koymak, bagaja koymak",isim,B1,,I shut the trunk.,Bagajı kapattım.
trust,"güvenmek, güven, inancı olmak",isim,B1,,I'll trust you.,Sana güveneceğim.
tube,"tüp, boru, tüp içine koymak",isim,B1,,Tom is watching the boob tube.,Tom TV izliyor.
tumor,"ur, tümör, şiş",isim,B1,,I have a brain tumor.,Bir beyin tümörüm var.
tumors,tümörler,isim,B1,,The study highlighted the profound impact of tumors.,Çalışma tümörler kavramının derin etkisini vurguladı.
tunnel,"tünel, tünel açmak, tünelden geçmek",isim,B1,,Tom peered down the tunnel.,Tom tünele baktı.
turkey,"türkiye, hindi, işleri yüzüne gözüne bulaştıran kimse",isim,B1,,Let's talk turkey.,Dobra dobra konuşalım.
turning,"çevirme dili, köşe, dönüş yeri",isim,B2,,She's turning red.,O kızarıyor.
tutor,"özel öğretmen, ders vermek, özel ders vermek",isim,B1,,I could tutor you.,Sana özel ders verebilirim.
type,"yazmak, tür, tip",isim,B1,,He is my type!,O benim tipim.
typewriter,"daktilo, yazı makinesi, daktilo makinesi",isim,C1,,Is this typewriter yours?,Bu daktilo sizin mi?
un,un,isim,B1,,What does UN stand for?,BM ne anlama geliyor?
uncover,"ortaya çıkarmak, örtüsünü kaldırmak, açmak",isim,B2,,I'm just trying to uncover the truth.,Ben sadece gerçeği ortaya çıkarmaya çalışıyorum.
understanding,"kavrayış, anlama, anlayış",isim,C1,,He's very understanding.,O çok anlayışlıdır.
une,"doğru, kesir çizgisi, yanal doğru",isim,B1,,The study highlighted the profound impact of une.,Çalışma doğru kavramının derin etkisini vurguladı.
unevenness,"düzgünsüzlük, pürüz, yamukluk",isim,C1,,The study highlighted the profound impact of unevenness.,Çalışma düzgünsüzlük kavramının derin etkisini vurguladı.
unrest,"huzursuzluk, bozgun, kargaşa",isim,B1,,The unrest lasted three days.,Huzursuzluk üç gün sürdü.
upper,"üst, yukarı, saya",isim,B1,,He belongs to the upper class.,"O, üst sınıfa aittir."
ure,"üre, yaban öküzü",isim,B1,,The study highlighted the profound impact of ure.,Çalışma üre kavramının derin etkisini vurguladı.
use,"kullanmak, kullanım, kullanma",isim,B1,,I'll use it.,Onu kullanırım.
usefulness,"fayda, hayır, faydalılık",isim,C1,,The study highlighted the profound impact of usefulness.,Çalışma fayda kavramının derin etkisini vurguladı.
users,"bir malı tüketenler veya onu ara malı olarak talep edenler, kullanıcılar, kişiler",isim,B1,,Refer to the Users' Guide if you have any problems.,Herhangi bir sorununuz varsa Kullanıcı Kılavuzu'na bakın.
utter,"dile getirmek, basmak, buyurmak",isim,B1,,That's utter nonsense.,Bu mutlak saçmalık.
vacation,"tatil, tatil yapmak, izin",isim,B2,,I'm on vacation.,Tatildeyim.
vaccination,"aşılama, aşı yapma, aşı",isim,C1,,The vaccination left a funny little mark on my arm.,Aşı kolumda komik küçük bir iz bıraktı.
vaccine,"aşı, aşı maddesi, aşıya ait",isim,B2,,We have a vaccine.,Bir aşımız var.
value,"değer vermek, paha biçmek, değer biçmek",isim,B1,,It has no value.,Hiç değeri yok.
variables,değişkenler,isim,B2,,It depends upon several variables.,Birkaç değişkene bağlıdır.
variation,"varyasyon, farklılık, fark",isim,B2,,The study highlighted the profound impact of variation.,Çalışma varyasyon kavramının derin etkisini vurguladı.
variety,"çeşitlilik, çeşit, sosis",isim,B2,,He grew a variety of crops.,Çeşitli ekinler yetiştirdi.
vehicle,"araç, taşıt, vasıta",isim,B2,,This vehicle is dangerous.,Bu araç tehlikeli.
vehicles,"taşıt araçları, taşıtlar",isim,B2,,Both vehicles caught fire.,Her iki araç da alev aldı.
vein,"damar, damarlarla kaplamak, huy",isim,B1,,A dye was injected into a vein of the patient's arm.,Bir boya hastanın kol damarına enjekte edilebilir.
venture,"girişim, tehlikeye atmak, riske atmak",isim,B2,,Tom is a venture capitalist.,Tom girişimci bir kapitalist.
view,"incelemek, görüş, bakış",isim,B1,,I like the view.,Manzarayı seviyorum.
viewer,"izleyici, seyirci, vizyonöz",isim,B1,,Television enlightens the viewers as well as entertains them.,Televizyon izleyicileri eğlendirmesinin yanı sıra onları aydınlatır.
vision,"görme, hayal gibi görmek, görme kuvveti",isim,B1,,I had a vision.,Bir vizyonum vardı.
visitor,"ziyaretçi, ziyarete giden kimse, zair",isim,B2,,Tom has a visitor.,Tom'un bir ziyaretçisi var.
voice,"ses, ses tellerini titreştirerek oluşturmak, dile getirmek",isim,B1,,I hate my voice.,Sesimden nefret ediyorum.
waiting,"bekleyiş, bekleme, refakat",isim,B2,,I'll be waiting.,Bekliyor olacağım.
walking,"yürüyüş, yürüme, yürüyen",isim,B2,,I'm walking home.,Eve yürüyorum.
wander,"başıboş dolaşmak, dolaşmak, amaçsızca dolaşmak",isim,B1,,Don't wander too far.,Çok uzağa gitme.
war,"harp, savaş, savaş halinde olmak",isim,B1,,We're at war.,Biz savaştayız.
warming,"dayak atma, ısınma, ısıtma",isim,B2,,I'm just warming up.,Daha yeni ısınıyorum.
warmth,"sıcaklık, ısı, ateşlilik",isim,B1,,I remember the warmth of his arms.,Onun kollarının sıcaklığını hatırlıyorum.
warrior,"savaşçı, cenkçi, silahşor",isim,B2,,I'm a warrior.,Ben bir savaşçıyım.
washing,"yıkanma, yıkama, bulaşık yıkama",isim,B2,,I'm washing dishes.,Ben bulaşıkları yıkıyorum.
way,"yol, taraf, tarz",isim,B1,,I know a way.,Bir yol biliyorum.
ways,"yollar, kızak",isim,B1,,It goes both ways.,O her iki yönde gider.
wealth,"varlık, zenginlik, servet",isim,B1,,Health is above wealth.,Sağlık zenginliğin üstündedir.
weather,"hava, hava durumu, yalpalamak",isim,B2,,How's the weather?,Hava nasıl?
weaver,"dokumacı, dokuyucu, çulha",isim,B1,,The study highlighted the profound impact of weaver.,Çalışma dokumacı kavramının derin etkisini vurguladı.
weekend,"hafta sonu, hafta sonunu geçirmek, haftasonu",isim,B2,,Have a good weekend!,İyi bir hafta sonu geçirmeniz dileğiyle!
weight,"ağırlık yapmak, sıklet, ağırlık",isim,B1,,I'll lose weight.,Zayıflayacağım.
welfare,"gönenç, refah, yardım",isim,B2,,He lives on welfare.,O işsizlik parası ile yaşar.
well,"kuyu, iyi, peki",isim,B1,,I'm not well.,İyi değilim.
wellbeing,"iyilik, saadet, sağlık",isim,B2,,The study highlighted the profound impact of wellbeing.,Çalışma iyilik kavramının derin etkisini vurguladı.
wellness,"zindelik, sağlık, sıhhat",isim,B2,,The study highlighted the profound impact of wellness.,Çalışma zindelik kavramının derin etkisini vurguladı.
what,"ne, neyi, hangi",isim,B1,,What'd I do?,Ne yapacaktım?
wherever,"nerede, nereye, her nerede",isim,B2,,Sit wherever you like.,İstediğiniz yere oturun.
whose,"isim olarak kullanılan yancümlenin başında bulunur, sıfat olarak kullanılan yancümlenin başında bulunur, kimin",isim,B1,,Whose bike is it?,Bu kimin bisikleti?
will,"vasiyet, irade, dilemek",isim,B1,,He will not go.,"O, gitmeyecek."
wire,"telle bağlamak, tel takmak, telle çevirmek",isim,B1,,Cut the red wire.,Kırmızı kabloyu kes.
wisdom,"akıl, bilgelik, hikmet",isim,B1,knowledge,He is a man of wisdom.,"O, bilge bir adam."
witness,"şahit olmak, şahitlik etmek, tanık olmak",isim,B2,,I'm a witness.,Ben bir tanığım.
witnesses,"tanıklar, şahitler, görgü tanıkları",isim,B2,,We're all witnesses.,Hepimiz tanıklarız.
wives,eşler,isim,B1,,I have three ex-wives.,Üç eski karım var.
wood,"odun, tahta, ahşap",isim,B1,,The wood is rotten.,Ahşap çürümüş.
worker,"işçi, adam, amele",isim,B1,,I'm a hard worker.,Ben çok çalışkanım.
workers,işçi sınıfı,isim,B2,,We need more workers.,Bizim daha fazla işçiye ihtiyacımız var.
workplace,"işyeri, iş yeri, dükkan",isim,B2,,Always keep your workplace organized.,Her zaman iş yerinizi düzenli tutun.
works,"yapıtlar, fabrika, tesis",isim,B1,,He works a lot.,O çok çalışır.
workshop,"çalıştay, seminer, zanaatçıya ait atölye",isim,B2,,I am working at the workshop.,Ben atölyede çalışıyorum.
worth,"değer, eder, çap",isim,B1,,It's worth it.,O buna değer.
wr,"kırmızı renkli, monoazo bir organik pigment",isim,B1,,I'd like to wring Tom's neck.,Tom'un boynunu sıkmak istiyorum.
yard,"bahçe, avlu, açıklık",isim,B1,,I like your yard.,Senin bahçeni beğeniyorum.
yeah,"tamam, he, evet",isim,B1,,"Yeah, you're right.","Evet, haklısın."
years,"yıllar, yıl",isim,B1,,I'm 18 years old.,Ben 18 yaşındayım.
yes,"evet, olumlu cevap, olumlu oy",isim,B1,,Was that a yes?,Bu bir evet miydi?
yogurt,yoğurt,isim,B1,,I'd like some yogurt.,Biraz yoğurt isterim.
you're,"tehlikedesin, yaşlısın diye haklı olman gerekmiyor, umarım ne yaptığını biliyorsundur",isim,B1,,The study highlighted the profound impact of you're.,Çalışma tehlikedesin kavramının derin etkisini vurguladı.
your,"senin, sizin",isim,B1,,I'm your age.,Ben senin yaşındayım.
youth,"gençlik, genç, genç kişi",isim,B1,,The youth was quiet.,Gençlik sessizdi.
zone,"kuşak, bölge, bir yerde ancak belirli bir faaliyete izin vermek",isim,B1,,It's like a war zone there.,Bu orada bir savaş bölgesi gibi.
